"UserId","Category","Num_books_for_Category","Spending"
"User_10644","Narrativa Italiana",1,4
"User_19178","Narrativa Italiana",1,4
"User_15191","Narrativa Italiana",1,17
"User_06629","Narrativa Italiana",1,12
"User_07949","Narrativa Italiana",1,10
"User_19179","Narrativa Italiana",1,8
"User_10649","Narrativa Italiana",1,12
"User_07135","Narrativa Italiana",2,21
"User_10651","Narrativa Italiana",1,19
"User_10652","Narrativa Italiana",1,15
"User_02363","Narrativa Italiana",3,30
"User_10653","Narrativa Italiana",1,20
"User_15195","Narrativa Italiana",1,2
"User_02364","Narrativa Italiana",3,128
"User_19180","Narrativa Italiana",1,39
"User_19181","Narrativa Italiana",1,16
"User_19182","Narrativa Italiana",2,103
"User_02365","Narrativa Italiana",1,55
"User_02366","Narrativa Italiana",1,6
"User_19183","Narrativa Italiana",1,10
"User_15196","Narrativa Italiana",1,6
"User_15197","Narrativa Italiana",1,53
"User_15198","Narrativa Italiana",1,3
"User_19184","Narrativa Italiana",1,52
"User_19185","Narrativa Italiana",2,102
"User_02367","Narrativa Italiana",1,10
"User_10657","Narrativa Italiana",2,20
"User_19186","Narrativa Italiana",1,4
"User_19187","Narrativa Italiana",1,60
"User_10660","Narrativa Italiana",1,21
"User_02371","Narrativa Italiana",1,10
"User_10661","Narrativa Italiana",1,10
"User_19188","Narrativa Italiana",1,20
"User_19189","Narrativa Italiana",1,45
"User_02372","Narrativa Italiana",1,20
"User_02374","Narrativa Italiana",1,16
"User_19190","Narrativa Italiana",3,170
"User_10663","Narrativa Italiana",1,10
"User_19191","Narrativa Italiana",1,10
"User_19192","Narrativa Italiana",1,55
"User_19193","Narrativa Italiana",1,5
"User_19194","Narrativa Italiana",1,20
"User_15200","Narrativa Italiana",1,10
"User_10665","Narrativa Italiana",1,14
"User_19195","Narrativa Italiana",1,5
"User_19196","Narrativa Italiana",2,75
"User_07951","Narrativa Italiana",3,139
"User_19197","Narrativa Italiana",2,16
"User_02380","Narrativa Italiana",9,447
"User_19198","Narrativa Italiana",1,3
"User_10668","Narrativa Italiana",1,12
"User_19199","Narrativa Italiana",1,60
"User_19200","Narrativa Italiana",1,10
"User_10670","Narrativa Italiana",1,38
"User_19201","Narrativa Italiana",1,21
"User_19202","Narrativa Italiana",1,2
"User_19203","Narrativa Italiana",1,40
"User_19204","Narrativa Italiana",1,2
"User_19205","Narrativa Italiana",1,10
"User_15201","Narrativa Italiana",1,35
"User_19206","Narrativa Italiana",1,2
"User_10672","Narrativa Italiana",2,93
"User_10673","Narrativa Italiana",1,60
"User_19207","Narrativa Italiana",1,10
"User_10674","Narrativa Italiana",1,50
"User_10675","Narrativa Italiana",1,12
"User_02385","Narrativa Italiana",1,13
"User_15202","Narrativa Italiana",1,49
"User_19208","Narrativa Italiana",1,6
"User_19209","Narrativa Italiana",1,24
"User_10677","Narrativa Italiana",1,9
"User_10678","Narrativa Italiana",1,6
"User_19210","Narrativa Italiana",1,14
"User_10679","Narrativa Italiana",1,4
"User_19211","Narrativa Italiana",1,2
"User_19212","Narrativa Italiana",1,21
"User_02387","Narrativa Italiana",2,6
"User_10681","Narrativa Italiana",1,10
"User_19213","Narrativa Italiana",1,10
"User_10682","Narrativa Italiana",1,4
"User_02388","Narrativa Italiana",1,6
"User_19214","Narrativa Italiana",1,50
"User_02389","Narrativa Italiana",2,16
"User_10683","Narrativa Italiana",1,28
"User_02390","Narrativa Italiana",5,50
"User_19215","Narrativa Italiana",1,4
"User_10686","Narrativa Italiana",1,8
"User_19216","Narrativa Italiana",1,22
"User_19217","Narrativa Italiana",1,10
"User_10690","Narrativa Italiana",1,10
"User_02391","Narrativa Italiana",1,47
"User_10691","Narrativa Italiana",1,10
"User_10692","Narrativa Italiana",1,20
"User_19218","Narrativa Italiana",1,6
"User_19219","Narrativa Italiana",1,20
"User_02392","Narrativa Italiana",2,7
"User_10693","Narrativa Italiana",1,8
"User_02393","Narrativa Italiana",1,10
"User_19220","Narrativa Italiana",1,10
"User_19221","Narrativa Italiana",1,10
"User_19222","Narrativa Italiana",1,3
"User_19223","Narrativa Italiana",1,10
"User_02396","Narrativa Italiana",1,10
"User_19224","Narrativa Italiana",1,25
"User_02397","Narrativa Italiana",4,230
"User_07957","Narrativa Italiana",1,60
"User_10696","Narrativa Italiana",2,65
"User_19225","Narrativa Italiana",1,1
"User_19226","Narrativa Italiana",2,26
"User_10698","Narrativa Italiana",1,14
"User_10700","Narrativa Italiana",1,14
"User_07138","Narrativa Italiana",1,27
"User_02399","Narrativa Italiana",1,6
"User_02400","Narrativa Italiana",3,110
"User_15206","Narrativa Italiana",1,10
"User_15208","Narrativa Italiana",1,5
"User_19227","Narrativa Italiana",1,8
"User_19228","Narrativa Italiana",1,9
"User_10701","Narrativa Italiana",1,59
"User_07958","Narrativa Italiana",1,4
"User_19229","Narrativa Italiana",1,55
"User_15209","Narrativa Italiana",2,70
"User_02401","Narrativa Italiana",2,12
"User_19230","Narrativa Italiana",1,8
"User_15210","Narrativa Italiana",1,19
"User_10702","Narrativa Italiana",1,6
"User_10703","Narrativa Italiana",1,67
"User_02402","Narrativa Italiana",2,4
"User_19231","Narrativa Italiana",1,5
"User_10704","Narrativa Italiana",2,14
"User_02405","Narrativa Italiana",1,10
"User_19232","Narrativa Italiana",1,22
"User_19233","Narrativa Italiana",1,6
"User_19234","Narrativa Italiana",1,53
"User_19235","Narrativa Italiana",1,8
"User_02408","Narrativa Italiana",1,20
"User_10706","Narrativa Italiana",1,2
"User_02409","Narrativa Italiana",1,10
"User_02410","Narrativa Italiana",1,55
"User_02412","Narrativa Italiana",1,3
"User_02413","Narrativa Italiana",1,10
"User_19236","Narrativa Italiana",1,8
"User_10708","Narrativa Italiana",1,17
"User_19237","Narrativa Italiana",1,55
"User_02414","Narrativa Italiana",1,10
"User_10709","Narrativa Italiana",1,44
"User_19238","Narrativa Italiana",1,60
"User_19239","Narrativa Italiana",2,115
"User_19240","Narrativa Italiana",1,10
"User_02415","Narrativa Italiana",1,10
"User_02416","Narrativa Italiana",1,6
"User_15212","Narrativa Italiana",1,15
"User_10710","Narrativa Italiana",2,18
"User_19241","Narrativa Italiana",1,2
"User_19242","Narrativa Italiana",1,10
"User_19243","Narrativa Italiana",1,2
"User_10713","Narrativa Italiana",1,4
"User_10714","Narrativa Italiana",1,10
"User_02421","Narrativa Italiana",1,10
"User_02422","Narrativa Italiana",1,55
"User_10716","Narrativa Italiana",1,8
"User_19244","Narrativa Italiana",1,20
"User_19245","Narrativa Italiana",2,6
"User_19246","Narrativa Italiana",1,10
"User_19247","Narrativa Italiana",1,55
"User_19248","Narrativa Italiana",1,20
"User_19249","Narrativa Italiana",1,2
"User_02424","Narrativa Italiana",1,10
"User_02426","Narrativa Italiana",1,5
"User_02427","Narrativa Italiana",1,8
"User_02429","Narrativa Italiana",3,14
"User_19250","Narrativa Italiana",2,26
"User_19251","Narrativa Italiana",1,8
"User_19252","Narrativa Italiana",1,20
"User_15217","Narrativa Italiana",2,28
"User_02430","Narrativa Italiana",1,20
"User_10727","Narrativa Italiana",1,14
"User_10730","Narrativa Italiana",1,60
"User_02432","Narrativa Italiana",2,60
"User_02434","Narrativa Italiana",1,10
"User_10732","Narrativa Italiana",1,10
"User_19253","Narrativa Italiana",1,12
"User_19254","Narrativa Italiana",1,19
"User_19255","Narrativa Italiana",1,14
"User_19256","Narrativa Italiana",1,10
"User_19257","Narrativa Italiana",1,20
"User_19258","Narrativa Italiana",1,10
"User_07140","Narrativa Italiana",1,10
"User_19259","Narrativa Italiana",3,44
"User_19260","Narrativa Italiana",1,55
"User_10733","Narrativa Italiana",1,5
"User_19261","Narrativa Italiana",1,10
"User_02437","Narrativa Italiana",2,83
"User_10736","Narrativa Italiana",2,5
"User_19262","Narrativa Italiana",2,16
"User_02439","Narrativa Italiana",2,37
"User_02441","Narrativa Italiana",1,32
"User_19263","Narrativa Italiana",1,20
"User_02442","Narrativa Italiana",1,10
"User_07141","Narrativa Italiana",2,38
"User_10740","Narrativa Italiana",1,5
"User_02443","Narrativa Italiana",1,6
"User_19264","Narrativa Italiana",1,4
"User_19265","Narrativa Italiana",2,100
"User_10745","Narrativa Italiana",1,5
"User_02444","Narrativa Italiana",1,8
"User_19266","Narrativa Italiana",1,6
"User_02447","Narrativa Italiana",1,58
"User_19267","Narrativa Italiana",1,43
"User_07142","Narrativa Italiana",1,55
"User_10746","Narrativa Italiana",2,117
"User_19268","Narrativa Italiana",1,10
"User_19269","Narrativa Italiana",1,8
"User_19270","Narrativa Italiana",1,38
"User_19271","Narrativa Italiana",1,2
"User_02449","Narrativa Italiana",1,4
"User_19272","Narrativa Italiana",1,50
"User_10747","Narrativa Italiana",2,14
"User_10748","Narrativa Italiana",1,1
"User_19273","Narrativa Italiana",1,3
"User_15222","Narrativa Italiana",1,2
"User_10749","Narrativa Italiana",1,8
"User_02453","Narrativa Italiana",1,60
"User_19274","Narrativa Italiana",4,46
"User_19275","Narrativa Italiana",1,10
"User_15224","Narrativa Italiana",1,13
"User_19276","Narrativa Italiana",1,2
"User_19277","Narrativa Italiana",1,12
"User_10752","Narrativa Italiana",2,18
"User_19278","Narrativa Italiana",1,10
"User_19279","Narrativa Italiana",1,41
"User_19280","Narrativa Italiana",1,10
"User_07144","Narrativa Italiana",1,4
"User_15225","Narrativa Italiana",1,2
"User_10754","Narrativa Italiana",1,10
"User_19281","Narrativa Italiana",1,50
"User_02458","Narrativa Italiana",1,60
"User_02459","Narrativa Italiana",1,24
"User_19282","Narrativa Italiana",2,14
"User_19283","Narrativa Italiana",1,20
"User_02461","Narrativa Italiana",1,10
"User_10756","Narrativa Italiana",1,8
"User_02462","Narrativa Italiana",1,55
"User_19284","Narrativa Italiana",2,10
"User_19285","Narrativa Italiana",1,3
"User_02463","Narrativa Italiana",1,4
"User_19286","Narrativa Italiana",1,4
"User_19287","Narrativa Italiana",1,50
"User_10759","Narrativa Italiana",3,15
"User_19288","Narrativa Italiana",1,30
"User_02466","Narrativa Italiana",1,48
"User_19289","Narrativa Italiana",1,2
"User_10763","Narrativa Italiana",1,10
"User_10764","Narrativa Italiana",1,12
"User_15226","Narrativa Italiana",1,10
"User_02467","Narrativa Italiana",1,2
"User_02468","Narrativa Italiana",1,26
"User_19290","Narrativa Italiana",3,40
"User_19291","Narrativa Italiana",1,2
"User_10766","Narrativa Italiana",1,60
"User_10767","Narrativa Italiana",1,36
"User_19292","Narrativa Italiana",1,4
"User_02470","Narrativa Italiana",2,48
"User_19293","Narrativa Italiana",1,10
"User_19294","Narrativa Italiana",1,8
"User_19295","Narrativa Italiana",1,14
"User_02471","Narrativa Italiana",1,10
"User_19296","Narrativa Italiana",1,60
"User_15230","Narrativa Italiana",1,2
"User_15231","Narrativa Italiana",1,2
"User_02475","Narrativa Italiana",1,60
"User_19297","Narrativa Italiana",2,138
"User_02476","Narrativa Italiana",2,18
"User_19298","Narrativa Italiana",2,22
"User_19299","Narrativa Italiana",1,5
"User_19300","Narrativa Italiana",2,20
"User_19301","Narrativa Italiana",1,12
"User_19302","Narrativa Italiana",1,5
"User_10774","Narrativa Italiana",2,16
"User_19303","Narrativa Italiana",1,12
"User_19304","Narrativa Italiana",1,4
"User_10775","Narrativa Italiana",1,1
"User_19305","Narrativa Italiana",1,4
"User_10777","Narrativa Italiana",1,14
"User_02478","Narrativa Italiana",2,4
"User_19306","Narrativa Italiana",1,60
"User_19307","Narrativa Italiana",2,29
"User_19308","Narrativa Italiana",1,3
"User_19309","Narrativa Italiana",1,10
"User_02480","Narrativa Italiana",1,4
"User_19310","Narrativa Italiana",1,2
"User_02482","Narrativa Italiana",1,60
"User_19311","Narrativa Italiana",1,5
"User_10781","Narrativa Italiana",1,50
"User_19312","Narrativa Italiana",1,10
"User_02484","Narrativa Italiana",2,36
"User_10783","Narrativa Italiana",1,30
"User_10784","Narrativa Italiana",1,30
"User_19313","Narrativa Italiana",2,27
"User_07966","Narrativa Italiana",1,5
"User_19314","Narrativa Italiana",1,1
"User_19315","Narrativa Italiana",1,10
"User_19316","Narrativa Italiana",1,55
"User_02487","Narrativa Italiana",1,22
"User_19317","Narrativa Italiana",2,14
"User_02488","Narrativa Italiana",2,4
"User_19318","Narrativa Italiana",1,16
"User_02489","Narrativa Italiana",1,18
"User_02490","Narrativa Italiana",1,10
"User_02491","Narrativa Italiana",1,4
"User_07967","Narrativa Italiana",2,12
"User_02492","Narrativa Italiana",1,10
"User_19319","Narrativa Italiana",1,6
"User_19320","Narrativa Italiana",1,4
"User_10792","Narrativa Italiana",1,4
"User_02495","Narrativa Italiana",2,24
"User_19321","Narrativa Italiana",1,5
"User_02496","Narrativa Italiana",1,10
"User_19322","Narrativa Italiana",1,34
"User_19323","Narrativa Italiana",1,4
"User_02497","Narrativa Italiana",2,8
"User_19324","Narrativa Italiana",1,22
"User_02498","Narrativa Italiana",1,64
"User_07968","Narrativa Italiana",1,55
"User_02499","Narrativa Italiana",1,2
"User_19325","Narrativa Italiana",2,14
"User_02500","Narrativa Italiana",1,10
"User_10795","Narrativa Italiana",1,55
"User_15236","Narrativa Italiana",1,6
"User_15237","Narrativa Italiana",1,16
"User_19326","Narrativa Italiana",1,53
"User_19327","Narrativa Italiana",1,2
"User_19328","Narrativa Italiana",1,60
"User_02504","Narrativa Italiana",2,16
"User_19329","Narrativa Italiana",1,7
"User_02505","Narrativa Italiana",1,8
"User_02507","Narrativa Italiana",1,10
"User_02509","Narrativa Italiana",4,21
"User_15240","Narrativa Italiana",1,1
"User_10801","Narrativa Italiana",1,60
"User_02510","Narrativa Italiana",1,8
"User_19330","Narrativa Italiana",1,23
"User_19331","Narrativa Italiana",1,30
"User_02512","Narrativa Italiana",2,50
"User_19332","Narrativa Italiana",2,141
"User_19333","Narrativa Italiana",1,40
"User_19334","Narrativa Italiana",1,5
"User_19335","Narrativa Italiana",1,12
"User_19336","Narrativa Italiana",1,10
"User_02513","Narrativa Italiana",1,4
"User_19337","Narrativa Italiana",1,5
"User_15243","Narrativa Italiana",1,10
"User_10805","Narrativa Italiana",1,16
"User_10806","Narrativa Italiana",1,55
"User_02516","Narrativa Italiana",2,53
"User_19338","Narrativa Italiana",1,10
"User_02517","Narrativa Italiana",1,50
"User_19339","Narrativa Italiana",1,40
"User_19340","Narrativa Italiana",1,2
"User_19341","Narrativa Italiana",1,10
"User_10809","Narrativa Italiana",2,6
"User_19342","Narrativa Italiana",1,9
"User_10810","Narrativa Italiana",1,29
"User_19343","Narrativa Italiana",1,10
"User_19344","Narrativa Italiana",3,162
"User_19345","Narrativa Italiana",1,10
"User_19346","Narrativa Italiana",1,10
"User_19347","Narrativa Italiana",1,25
"User_02519","Narrativa Italiana",2,72
"User_02521","Narrativa Italiana",1,52
"User_19348","Narrativa Italiana",1,50
"User_19349","Narrativa Italiana",2,105
"User_19350","Narrativa Italiana",1,36
"User_10816","Narrativa Italiana",1,53
"User_15244","Narrativa Italiana",1,5
"User_15245","Narrativa Italiana",1,10
"User_02524","Narrativa Italiana",1,38
"User_19351","Narrativa Italiana",1,42
"User_15247","Narrativa Italiana",1,9
"User_10817","Narrativa Italiana",2,14
"User_19352","Narrativa Italiana",1,13
"User_02525","Narrativa Italiana",1,4
"User_10818","Narrativa Italiana",1,6
"User_19353","Narrativa Italiana",1,10
"User_02528","Narrativa Italiana",1,4
"User_19354","Narrativa Italiana",1,10
"User_10820","Narrativa Italiana",2,35
"User_02529","Narrativa Italiana",1,10
"User_02530","Narrativa Italiana",2,21
"User_19355","Narrativa Italiana",1,8
"User_19356","Narrativa Italiana",1,40
"User_19357","Narrativa Italiana",2,18
"User_10821","Narrativa Italiana",1,30
"User_10822","Narrativa Italiana",1,10
"User_02531","Narrativa Italiana",1,6
"User_10823","Narrativa Italiana",1,4
"User_19358","Narrativa Italiana",1,40
"User_19359","Narrativa Italiana",1,18
"User_19360","Narrativa Italiana",1,33
"User_19361","Narrativa Italiana",2,88
"User_10828","Narrativa Italiana",1,35
"User_19362","Narrativa Italiana",1,50
"User_02536","Narrativa Italiana",1,6
"User_02537","Narrativa Italiana",2,18
"User_02538","Narrativa Italiana",1,30
"User_19363","Narrativa Italiana",1,6
"User_10833","Narrativa Italiana",1,23
"User_10834","Narrativa Italiana",1,43
"User_19364","Narrativa Italiana",1,2
"User_02542","Narrativa Italiana",1,50
"User_19365","Narrativa Italiana",2,20
"User_02543","Narrativa Italiana",1,4
"User_19366","Narrativa Italiana",1,10
"User_07972","Narrativa Italiana",1,8
"User_19367","Narrativa Italiana",1,10
"User_19368","Narrativa Italiana",1,2
"User_19369","Narrativa Italiana",1,62
"User_02545","Narrativa Italiana",1,4
"User_07157","Narrativa Italiana",1,8
"User_02547","Narrativa Italiana",1,2
"User_15251","Narrativa Italiana",2,36
"User_19370","Narrativa Italiana",1,4
"User_19371","Narrativa Italiana",1,4
"User_19372","Narrativa Italiana",1,50
"User_19373","Narrativa Italiana",1,35
"User_06635","Narrativa Italiana",1,40
"User_19374","Narrativa Italiana",1,10
"User_10838","Narrativa Italiana",1,2
"User_19375","Narrativa Italiana",1,4
"User_19376","Narrativa Italiana",1,6
"User_19377","Narrativa Italiana",1,10
"User_02549","Narrativa Italiana",1,50
"User_19378","Narrativa Italiana",1,20
"User_19379","Narrativa Italiana",1,5
"User_19380","Narrativa Italiana",1,15
"User_07158","Narrativa Italiana",3,20
"User_19381","Narrativa Italiana",2,53
"User_19382","Narrativa Italiana",1,4
"User_02553","Narrativa Italiana",1,10
"User_19383","Narrativa Italiana",1,2
"User_19384","Narrativa Italiana",1,50
"User_02554","Narrativa Italiana",2,14
"User_02556","Narrativa Italiana",1,14
"User_19385","Narrativa Italiana",1,47
"User_10841","Narrativa Italiana",1,10
"User_15254","Narrativa Italiana",2,96
"User_02557","Narrativa Italiana",1,2
"User_15255","Narrativa Italiana",1,2
"User_19386","Narrativa Italiana",1,6
"User_19387","Narrativa Italiana",1,10
"User_15257","Narrativa Italiana",1,24
"User_19388","Narrativa Italiana",1,7
"User_10842","Narrativa Italiana",1,4
"User_19389","Narrativa Italiana",1,2
"User_10843","Narrativa Italiana",1,1
"User_06636","Narrativa Italiana",2,26
"User_19390","Narrativa Italiana",2,4
"User_10845","Narrativa Italiana",1,8
"User_19391","Narrativa Italiana",1,22
"User_07159","Narrativa Italiana",1,55
"User_19392","Narrativa Italiana",1,55
"User_19393","Narrativa Italiana",1,16
"User_02562","Narrativa Italiana",2,48
"User_02563","Narrativa Italiana",1,60
"User_02564","Narrativa Italiana",1,10
"User_15261","Narrativa Italiana",1,12
"User_19394","Narrativa Italiana",1,20
"User_02569","Narrativa Italiana",1,8
"User_02570","Narrativa Italiana",1,37
"User_07973","Narrativa Italiana",1,10
"User_19395","Narrativa Italiana",1,15
"User_19396","Narrativa Italiana",1,2
"User_10849","Narrativa Italiana",1,10
"User_19397","Narrativa Italiana",1,14
"User_10851","Narrativa Italiana",3,180
"User_19398","Narrativa Italiana",1,6
"User_19399","Narrativa Italiana",1,42
"User_19400","Narrativa Italiana",1,5
"User_10852","Narrativa Italiana",1,6
"User_19401","Narrativa Italiana",1,4
"User_02572","Narrativa Italiana",2,25
"User_19402","Narrativa Italiana",1,8
"User_19403","Narrativa Italiana",1,6
"User_19404","Narrativa Italiana",1,2
"User_19405","Narrativa Italiana",1,20
"User_19406","Narrativa Italiana",1,10
"User_19407","Narrativa Italiana",1,50
"User_19408","Narrativa Italiana",1,9
"User_10854","Narrativa Italiana",1,6
"User_15265","Narrativa Italiana",1,22
"User_19409","Narrativa Italiana",1,50
"User_19410","Narrativa Italiana",1,10
"User_07160","Narrativa Italiana",4,165
"User_19411","Narrativa Italiana",1,28
"User_19412","Narrativa Italiana",1,5
"User_02575","Narrativa Italiana",1,55
"User_10856","Narrativa Italiana",1,6
"User_19413","Narrativa Italiana",1,24
"User_02577","Narrativa Italiana",1,10
"User_19414","Narrativa Italiana",1,6
"User_19415","Narrativa Italiana",1,5
"User_02579","Narrativa Italiana",2,24
"User_07975","Narrativa Italiana",1,2
"User_19416","Narrativa Italiana",1,2
"User_02580","Narrativa Italiana",2,35
"User_02581","Narrativa Italiana",1,10
"User_10859","Narrativa Italiana",1,13
"User_02582","Narrativa Italiana",1,10
"User_19417","Narrativa Italiana",2,18
"User_10860","Narrativa Italiana",1,39
"User_19418","Narrativa Italiana",1,6
"User_02585","Narrativa Italiana",3,125
"User_19419","Narrativa Italiana",1,55
"User_19420","Narrativa Italiana",1,8
"User_19421","Narrativa Italiana",1,16
"User_19422","Narrativa Italiana",2,40
"User_10864","Narrativa Italiana",1,50
"User_02586","Narrativa Italiana",1,4
"User_02587","Narrativa Italiana",3,12
"User_10865","Narrativa Italiana",1,6
"User_02588","Narrativa Italiana",1,52
"User_19423","Narrativa Italiana",1,60
"User_19424","Narrativa Italiana",1,6
"User_19425","Narrativa Italiana",1,15
"User_02589","Narrativa Italiana",1,2
"User_07162","Narrativa Italiana",2,24
"User_02590","Narrativa Italiana",1,10
"User_10869","Narrativa Italiana",3,108
"User_19426","Narrativa Italiana",1,24
"User_19427","Narrativa Italiana",1,51
"User_02591","Narrativa Italiana",1,10
"User_19428","Narrativa Italiana",1,17
"User_10870","Narrativa Italiana",1,11
"User_02593","Narrativa Italiana",1,60
"User_07163","Narrativa Italiana",1,25
"User_19429","Narrativa Italiana",1,60
"User_19430","Narrativa Italiana",1,5
"User_02594","Narrativa Italiana",1,6
"User_19431","Narrativa Italiana",1,6
"User_19432","Narrativa Italiana",1,19
"User_02595","Narrativa Italiana",1,10
"User_02596","Narrativa Italiana",1,10
"User_10876","Narrativa Italiana",1,2
"User_06639","Narrativa Italiana",3,69
"User_10877","Narrativa Italiana",1,5
"User_19433","Narrativa Italiana",1,60
"User_02600","Narrativa Italiana",1,4
"User_19434","Narrativa Italiana",1,32
"User_19435","Narrativa Italiana",1,44
"User_02601","Narrativa Italiana",1,4
"User_10881","Narrativa Italiana",1,8
"User_19436","Narrativa Italiana",1,27
"User_19437","Narrativa Italiana",2,69
"User_15268","Narrativa Italiana",1,5
"User_15269","Narrativa Italiana",1,2
"User_02602","Narrativa Italiana",3,152
"User_10882","Narrativa Italiana",1,10
"User_02604","Narrativa Italiana",1,10
"User_19438","Narrativa Italiana",1,6
"User_07164","Narrativa Italiana",1,18
"User_15271","Narrativa Italiana",1,49
"User_10884","Narrativa Italiana",1,5
"User_10885","Narrativa Italiana",1,10
"User_19439","Narrativa Italiana",1,50
"User_19440","Narrativa Italiana",1,40
"User_19441","Narrativa Italiana",1,58
"User_19442","Narrativa Italiana",1,3
"User_10886","Narrativa Italiana",1,5
"User_02607","Narrativa Italiana",1,40
"User_02608","Narrativa Italiana",1,10
"User_02609","Narrativa Italiana",1,16
"User_10888","Narrativa Italiana",1,2
"User_19443","Narrativa Italiana",1,60
"User_19444","Narrativa Italiana",1,55
"User_19445","Narrativa Italiana",1,64
"User_02610","Narrativa Italiana",1,10
"User_19446","Narrativa Italiana",1,6
"User_10890","Narrativa Italiana",1,10
"User_10893","Narrativa Italiana",1,7
"User_15273","Narrativa Italiana",1,48
"User_15274","Narrativa Italiana",1,58
"User_19447","Narrativa Italiana",1,30
"User_19448","Narrativa Italiana",1,38
"User_15275","Narrativa Italiana",1,5
"User_02613","Narrativa Italiana",1,10
"User_19449","Narrativa Italiana",1,4
"User_19450","Narrativa Italiana",1,55
"User_02615","Narrativa Italiana",1,57
"User_19451","Narrativa Italiana",1,60
"User_02616","Narrativa Italiana",1,2
"User_19452","Narrativa Italiana",1,4
"User_10897","Narrativa Italiana",1,20
"User_07979","Narrativa Italiana",1,20
"User_19453","Narrativa Italiana",1,10
"User_19454","Narrativa Italiana",2,72
"User_19455","Narrativa Italiana",1,58
"User_02618","Narrativa Italiana",3,158
"User_02619","Narrativa Italiana",1,14
"User_19456","Narrativa Italiana",4,39
"User_19457","Narrativa Italiana",2,14
"User_02620","Narrativa Italiana",2,16
"User_10898","Narrativa Italiana",2,25
"User_19458","Narrativa Italiana",1,6
"User_19459","Narrativa Italiana",1,24
"User_19460","Narrativa Italiana",1,11
"User_02624","Narrativa Italiana",1,4
"User_02625","Narrativa Italiana",1,11
"User_02626","Narrativa Italiana",1,6
"User_10901","Narrativa Italiana",1,6
"User_10903","Narrativa Italiana",1,13
"User_02627","Narrativa Italiana",1,20
"User_19461","Narrativa Italiana",1,20
"User_10904","Narrativa Italiana",1,14
"User_19462","Narrativa Italiana",1,4
"User_10906","Narrativa Italiana",2,17
"User_19463","Narrativa Italiana",1,5
"User_19464","Narrativa Italiana",1,2
"User_10908","Narrativa Italiana",2,96
"User_19465","Narrativa Italiana",1,22
"User_19466","Narrativa Italiana",1,32
"User_15280","Narrativa Italiana",1,43
"User_19467","Narrativa Italiana",1,53
"User_02631","Narrativa Italiana",1,2
"User_07981","Narrativa Italiana",1,5
"User_15281","Narrativa Italiana",1,5
"User_02632","Narrativa Italiana",1,10
"User_19468","Narrativa Italiana",1,50
"User_02633","Narrativa Italiana",1,10
"User_02634","Narrativa Italiana",1,17
"User_10909","Narrativa Italiana",1,10
"User_15283","Narrativa Italiana",1,6
"User_19469","Narrativa Italiana",1,8
"User_19470","Narrativa Italiana",1,2
"User_19471","Narrativa Italiana",1,26
"User_19472","Narrativa Italiana",1,20
"User_19473","Narrativa Italiana",1,40
"User_19474","Narrativa Italiana",1,60
"User_02636","Narrativa Italiana",1,5
"User_10913","Narrativa Italiana",1,10
"User_10914","Narrativa Italiana",1,48
"User_19475","Narrativa Italiana",1,20
"User_02637","Narrativa Italiana",1,10
"User_19476","Narrativa Italiana",1,2
"User_10917","Narrativa Italiana",1,2
"User_10919","Narrativa Italiana",1,54
"User_10920","Narrativa Italiana",1,1
"User_02641","Narrativa Italiana",1,10
"User_15284","Narrativa Italiana",1,10
"User_02642","Narrativa Italiana",1,8
"User_19477","Narrativa Italiana",1,29
"User_02643","Narrativa Italiana",1,10
"User_15285","Narrativa Italiana",1,15
"User_10923","Narrativa Italiana",1,7
"User_19478","Narrativa Italiana",1,5
"User_19479","Narrativa Italiana",1,60
"User_19480","Narrativa Italiana",1,10
"User_19481","Narrativa Italiana",1,18
"User_10925","Narrativa Italiana",1,2
"User_19482","Narrativa Italiana",1,36
"User_15286","Narrativa Italiana",1,10
"User_19483","Narrativa Italiana",1,3
"User_10926","Narrativa Italiana",1,14
"User_10927","Narrativa Italiana",2,3
"User_02647","Narrativa Italiana",1,3
"User_10929","Narrativa Italiana",1,8
"User_10932","Narrativa Italiana",2,22
"User_19484","Narrativa Italiana",1,50
"User_19485","Narrativa Italiana",1,28
"User_19486","Narrativa Italiana",1,10
"User_10933","Narrativa Italiana",1,46
"User_02650","Narrativa Italiana",2,46
"User_19487","Narrativa Italiana",1,10
"User_15287","Narrativa Italiana",1,5
"User_19488","Narrativa Italiana",1,15
"User_02652","Narrativa Italiana",2,18
"User_02653","Narrativa Italiana",2,15
"User_07982","Narrativa Italiana",1,5
"User_19489","Narrativa Italiana",1,5
"User_19490","Narrativa Italiana",1,4
"User_19491","Narrativa Italiana",1,15
"User_19492","Narrativa Italiana",1,6
"User_02654","Narrativa Italiana",1,16
"User_02655","Narrativa Italiana",1,30
"User_02656","Narrativa Italiana",1,20
"User_02658","Narrativa Italiana",1,38
"User_19493","Narrativa Italiana",2,16
"User_15288","Narrativa Italiana",1,8
"User_02660","Narrativa Italiana",1,64
"User_02661","Narrativa Italiana",2,22
"User_02662","Narrativa Italiana",1,10
"User_02664","Narrativa Italiana",1,20
"User_10935","Narrativa Italiana",5,38
"User_10936","Narrativa Italiana",1,5
"User_15290","Narrativa Italiana",1,69
"User_10937","Narrativa Italiana",1,4
"User_19494","Narrativa Italiana",1,4
"User_02665","Narrativa Italiana",1,49
"User_19495","Narrativa Italiana",2,70
